terrestrial_date,id,sol,ls,month,min_temp,pressure
2017-08-23,1712,1794,50,2,-80.0,883.0
2017-08-24,1714,1795,51,2,-81.0,882.0
2017-08-25,1715,1796,51,2,-80.0,883.0
2017-08-26,1713,1797,52,2,-79.0,884.0
2017-08-27,1716,1798,52,2,-79.0,883.0
2017-08-28,1717,1799,53,2,-78.0,883.0
2017-08-29,1718,1800,53,2,-80.0,883.0
2017-08-30,1719,1801,54,2,-80.0,882.0
2017-08-31,1722,1802,54,2,-79.0,882.0
2017-09-01,1723,1803,55,2,-78.0,882.0
2017-09-02,1720,1804,55,2,-78.0,883.0
2017-09-03,1721,1805,55,2,-78.0,883.0
2017-09-04,1724,1806,56,2,-80.0,884.0
2017-09-05,1725,1807,56,2,-78.0,884.0
2017-09-06,1726,1808,57,2,-79.0,884.0
2017-09-07,1728,1809,57,2,-80.0,884.0
2017-09-08,1729,1810,58,2,-78.0,883.0
2017-09-09,1727,1811,58,2,-79.0,882.0
2017-09-10,1730,1812,59,2,-79.0,882.0
2017-09-11,1731,1813,59,2,-80.0,881.0
2017-09-12,1732,1814,59,2,-80.0,881.0
2017-09-13,1733,1815,60,3,-81.0,881.0
2017-09-15,1734,1816,60,3,-82.0,882.0
2017-09-16,1735,1817,61,3,-80.0,882.0
2017-09-17,1736,1818,61,3,-81.0,881.0
2017-09-18,1737,1819,62,3,-82.0,880.0
2017-09-19,1738,1820,62,3,-79.0,881.0
2017-09-20,1740,1821,63,3,-81.0,882.0
2017-09-21,1739,1822,63,3,-78.0,881.0
2017-09-22,1743,1823,64,3,-80.0,879.0
2017-09-23,1742,1824,64,3,-80.0,879.0
2017-09-24,1741,1825,64,3,-80.0,878.0
2017-09-25,1744,1826,65,3,-80.0,878.0
2017-09-26,1745,1827,65,3,-80.0,879.0
2017-09-27,1746,1828,66,3,-80.0,878.0
2017-09-28,1749,1829,66,3,-78.0,877.0
2017-09-29,1748,1830,67,3,-80.0,877.0
2017-09-30,1747,1831,67,3,-80.0,876.0
2017-10-01,1750,1832,68,3,-84.0,875.0
2017-10-02,1751,1833,68,3,-81.0,875.0
2017-10-03,1752,1834,68,3,-80.0,875.0
2017-10-04,1753,1835,69,3,-80.0,873.0
2017-10-05,1755,1836,69,3,-81.0,873.0
2017-10-06,1756,1837,70,3,-81.0,872.0
2017-10-07,1754,1838,70,3,-79.0,872.0
2017-10-08,1757,1839,71,3,-80.0,872.0
2017-10-09,1758,1840,71,3,-77.0,871.0
2017-10-10,1759,1841,72,3,-77.0,870.0
2017-10-11,1761,1842,72,3,-79.0,869.0
2017-10-12,1760,1843,72,3,-80.0,869.0
2017-10-13,1762,1844,73,3,-81.0,869.0
2017-10-14,1763,1845,73,3,-80.0,868.0
2017-10-15,1765,1846,74,3,-80.0,868.0
2017-10-16,1764,1847,74,3,-80.0,866.0
2017-10-17,1766,1848,75,3,-80.0,865.0
2017-10-18,1770,1849,75,3,-80.0,864.0
2017-10-19,1768,1850,76,3,-80.0,864.0
2017-10-20,1767,1851,76,3,-87.0,864.0
2017-10-22,1769,1852,77,3,-80.0,863.0
2017-10-23,1771,1853,77,3,-80.0,862.0
2017-10-24,1772,1854,77,3,-80.0,861.0
2017-10-25,1773,1855,78,3,-78.0,861.0
2017-10-26,1774,1856,78,3,-80.0,859.0
2017-10-27,1776,1857,79,3,-80.0,858.0
2017-10-28,1775,1858,79,3,-81.0,857.0
2017-10-29,1779,1859,80,3,-79.0,857.0
2017-10-30,1778,1860,80,3,-80.0,857.0
2017-10-31,1780,1861,81,3,-79.0,855.0
2017-11-01,1777,1862,81,3,-81.0,854.0
2017-11-02,1781,1863,81,3,-80.0,853.0
2017-11-03,1782,1864,82,3,-82.0,852.0
2017-11-04,1783,1865,82,3,-80.0,852.0
2017-11-05,1785,1866,83,3,-80.0,850.0
2017-11-06,1784,1867,83,3,-78.0,848.0
2017-11-07,1786,1868,84,3,-80.0,848.0
2017-11-08,1787,1869,84,3,-81.0,846.0
2017-11-09,1788,1870,85,3,-81.0,845.0
2017-11-10,1789,1871,85,3,-80.0,844.0
2017-11-11,1791,1872,86,3,-79.0,843.0
2017-11-12,1790,1873,86,3,-79.0,842.0
2017-11-13,1792,1874,86,3,-80.0,840.0
2017-11-14,1793,1875,87,3,-79.0,839.0
2017-11-15,1794,1876,87,3,-79.0,838.0
2017-11-16,1797,1877,88,3,-79.0,837.0
2017-11-17,1795,1878,88,3,-79.0,835.0
2017-11-18,1796,1879,89,3,-79.0,834.0
2017-11-19,1798,1880,89,3,-79.0,833.0
2017-11-20,1803,1881,90,4,-79.0,832.0
2017-11-21,1801,1882,90,4,-78.0,831.0
2017-11-22,1800,1883,91,4,-78.0,830.0
2017-11-23,1799,1884,91,4,-79.0,829.0
2017-11-24,1804,1885,91,4,-79.0,827.0
2017-11-25,1805,1886,92,4,-79.0,826.0
2017-11-26,1802,1887,92,4,-79.0,824.0
2017-11-27,1807,1888,93,4,-79.0,823.0
2017-11-29,1806,1889,93,4,-80.0,822.0
2017-11-30,1808,1890,94,4,-79.0,821.0
2017-12-01,1810,1891,94,4,-80.0,819.0
2017-12-02,1809,1892,95,4,-81.0,817.0
2017-12-03,1812,1893,95,4,-79.0,816.0
2017-12-04,1811,1894,96,4,-79.0,815.0
2017-12-05,1814,1895,96,4,-78.0,814.0
2017-12-06,1813,1896,96,4,-79.0,812.0
2017-12-07,1817,1897,97,4,-80.0,811.0
2017-12-08,1816,1898,97,4,-81.0,810.0
2017-12-09,1815,1899,98,4,-81.0,808.0
2017-12-10,1818,1900,98,4,-81.0,807.0
2017-12-11,1819,1901,99,4,-81.0,806.0
2017-12-12,1820,1902,99,4,-79.0,804.0
2017-12-13,1821,1903,100,4,-78.0,803.0
2017-12-14,1822,1904,100,4,-79.0,801.0
2017-12-15,1823,1905,101,4,-80.0,800.0
2017-12-16,1824,1906,101,4,-79.0,799.0
2017-12-17,1825,1907,101,4,-79.0,798.0
2017-12-18,1826,1908,102,4,-79.0,796.0
2017-12-19,1827,1909,102,4,-80.0,795.0
2017-12-20,1828,1910,103,4,-80.0,794.0
2017-12-21,1833,1911,103,4,-79.0,792.0
2017-12-22,1832,1912,104,4,-80.0,791.0
2017-12-23,1830,1913,104,4,-79.0,791.0
2017-12-24,1834,1914,105,4,-78.0,790.0
2017-12-25,1835,1915,105,4,-78.0,788.0
2017-12-26,1829,1916,106,4,-79.0,787.0
2017-12-27,1831,1917,106,4,-80.0,786.0
2017-12-28,1839,1918,107,4,-77.0,784.0
2017-12-29,1836,1919,107,4,-77.0,783.0
2017-12-30,1837,1920,108,4,-77.0,782.0
2017-12-31,1838,1921,108,4,-78.0,781.0
2018-01-01,1840,1922,108,4,-79.0,780.0
2018-01-02,1842,1923,109,4,-77.0,778.0
2018-01-03,1841,1924,109,4,-78.0,777.0
2018-01-05,1844,1925,110,4,-79.0,777.0
2018-01-06,1843,1926,110,4,-80.0,775.0
2018-01-07,1845,1927,111,4,-79.0,774.0
2018-01-08,1847,1928,111,4,-78.0,773.0
2018-01-09,1846,1929,112,4,-79.0,771.0
2018-01-10,1848,1930,112,4,-79.0,770.0
2018-01-11,1849,1931,113,4,-79.0,770.0
2018-01-12,1850,1932,113,4,-79.0,768.0
2018-01-13,1852,1933,114,4,-78.0,767.0
2018-01-14,1851,1934,114,4,-79.0,766.0
2018-01-15,1853,1935,115,4,-80.0,765.0
2018-01-16,1855,1936,115,4,-79.0,764.0
2018-01-17,1854,1937,116,4,-80.0,763.0
2018-01-18,1859,1938,116,4,-78.0,762.0
2018-01-19,1857,1939,116,4,-78.0,760.0
2018-01-20,1858,1940,117,4,-77.0,759.0
2018-01-21,1856,1941,117,4,-77.0,758.0
2018-01-22,1860,1942,118,4,-78.0,757.0
2018-01-23,1863,1943,118,4,-78.0,756.0
2018-01-24,1861,1944,119,4,-80.0,755.0
2018-01-25,1862,1945,119,4,-78.0,754.0
2018-01-26,1864,1946,120,5,-79.0,753.0
2018-01-27,1865,1947,120,5,-78.0,751.0
2018-01-28,1866,1948,121,5,-78.0,752.0
2018-01-29,1867,1949,121,5,-78.0,751.0
2018-01-30,1868,1950,122,5,-79.0,750.0
2018-01-31,1869,1951,122,5,-77.0,749.0
2018-02-01,1871,1952,123,5,-80.0,748.0
2018-02-02,1870,1953,123,5,-78.0,747.0
2018-02-03,1872,1954,124,5,-77.0,745.0
2018-02-04,1873,1955,124,5,-77.0,745.0
2018-02-05,1879,1956,125,5,-79.0,744.0
2018-02-06,1875,1957,125,5,-77.0,742.0
2018-02-07,1874,1958,126,5,-77.0,741.0
2018-02-08,1878,1959,126,5,-78.0,740.0
2018-02-09,1876,1960,127,5,-78.0,740.0
2018-02-11,1877,1961,127,5,-77.0,740.0
2018-02-12,1880,1962,128,5,-78.0,738.0
2018-02-13,1881,1963,128,5,-77.0,737.0
2018-02-14,1882,1964,129,5,-76.0,736.0
2018-02-15,1883,1965,129,5,-76.0,735.0
2018-02-16,1884,1966,130,5,-77.0,735.0
2018-02-17,1885,1967,130,5,-76.0,734.0
2018-02-18,1886,1968,131,5,-76.0,732.0
2018-02-19,1887,1969,131,5,-76.0,732.0
2018-02-20,1888,1970,132,5,-77.0,731.0
2018-02-21,1890,1971,132,5,-78.0,731.0
2018-02-22,1891,1972,133,5,-78.0,730.0
2018-02-23,1889,1973,133,5,-78.0,730.0
2018-02-24,1892,1974,134,5,-77.0,729.0
2018-02-25,1894,1975,134,5,-76.0,729.0
2018-02-26,1893,1976,135,5,-77.0,728.0
2018-02-27,1895,1977,135,5,-77.0,727.0
